ID,Loan Amount,Funded Amount,Funded Amount Investor,Term,Batch Enrolled,Interest Rate,Grade,Sub Grade,Employment Duration,Home Ownership,Verification Status,Payment Plan,Loan Title,Debit to Income,Delinquency - two years,Inquires - six months,Open Account,Public Record,Revolving Balance,Revolving Utilities,Total Accounts,Initial List Status,Total Received Interest,Total Received Late Fee,Recoveries,Collection Recovery Fee,Collection 12 months Medical,Application Type,Last week Pay,Accounts Delinquent,Total Collection Amount,Total Current Balance,Total Revolving Credit Limit,Loan Status
24691277,13057,32565,7173.804975,59,BAT4351734,8.092147157000001,D,D4,MORTGAGE,53718.372129999996,Source Verified,n,Debt consolidation,16.61130688,0,1,19,1,13300,54.84622661,19,f,3790.789217,0.023945246,3.172770303,0.43015314299999996,0,INDIVIDUAL,61,0,47,181365,5118,0
2263900,13677,19508,9405.853958,59,BAT1766061,8.358786235,B,B4,MORTGAGE,55729.683560000005,Verified,n,Credit card refinancing,35.9861364,1,0,10,0,2253,91.06509147,18,w,2301.233912,0.00692055,9.303198311000001,1.1757086840000002,0,INDIVIDUAL,100,0,37,60276,8825,0
4923781,20838,9284,10920.936609999999,58,BAT4271519,10.26035807,C,B4,MORTGAGE,90941.87362,Not Verified,n,Debt consolidation,15.45617901,0,0,12,0,4591,90.18572608,5,f,6540.281016,0.060585454000000004,0.951410515,1.485739422,0,INDIVIDUAL,130,0,31,350854,16993,0
8479447,27901,5367,6940.606602,58,BAT2003848,7.50502818,F,E1,MORTGAGE,44164.80678,Verified,n,Debt consolidation,19.69508944,1,0,13,0,3887,35.71292552,14,w,4117.394238,0.020297607,4.689382216,0.405451095,0,INDIVIDUAL,97,0,40,209934,14299,0
2588449,12385,19556,20518.54002,59,BAT1780517,6.601763855,B,D5,MORTGAGE,81611.99278,Source Verified,n,Credit card refinancing,17.37336463,1,0,15,0,4393,14.83891717,17,w,10638.188479999999,0.086825245,2.819387657,0.671519379,0,INDIVIDUAL,55,0,55,49783,7401,0
3600948,11270,12653,11581.57583,58,BAT2078974,5.675111805,B,B4,MORTGAGE,62466.53627999999,Source Verified,n,Credit card refinancing,13.90002761,0,0,6,0,12887,66.36711979,13,w,1178.998982,0.057392958,8.979454798999999,1.044783038,0,INDIVIDUAL,48,0,54,27809,6437,0
6584974,21114,6228,31682.307689999998,58,BAT4694572,7.040718428,E,C4,RENT,50657.79295,Verified,n,Credit card refinancing,27.84278194,0,1,10,0,501,41.99064425,28,f,5810.975099,0.055842395,0.796070453,0.907820979,0,INDIVIDUAL,94,0,27,164002,64485,0
4296108,25080,24416,3641.6881719999997,58,BAT1780517,14.38907931,B,B2,MORTGAGE,115447.8038,Verified,n,Credit card refinancing,9.530880299,0,0,10,0,5177,72.44061648,16,w,2403.533362,0.004571534,4.882785556,1.214941927,0,INDIVIDUAL,135,0,37,9207,1596,1
1682664,31480,12494,11730.121140000001,59,BAT1467036,12.48001044,B,B3,RENT,69375.31102000001,Source Verified,n,Debt Consolidation,16.45672935,0,0,8,0,12054,58.85695568,20,f,2725.22406,0.089394794,0.694014685,0.9416640470000001,0,INDIVIDUAL,65,0,1716,96200,16453,0
4278808,29690,8157,20528.83699,59,BAT1184694,12.78143329,F,C2,MORTGAGE,36388.01628,Verified,n,debt consolidation loan,14.72883553,0,0,31,0,1911,63.75205273,10,f,2186.4528210000003,0.086523771,0.53647079,1.0838869279999999,0,INDIVIDUAL,18,0,47,1004788,11832,0
45118654,14967,10111,8845.596320999999,58,BAT5849876,12.21023049,C,B3,RENT,78027.03623,Not Verified,n,Credit card refinancing,16.19982577,0,0,21,0,4899,22.42797487,31,w,3352.483282,0.057180409,4.940105829,0.741315279,0,INDIVIDUAL,80,0,1927,316492,5751,0
15597852,29098,6106,31958.67459,59,BAT1135695,12.5097987,B,A5,RENT,118639.6607,Verified,n,Other,19.72306016,0,0,13,0,17168,17.51489908,12,w,985.5658594,0.00128324,0.733977985,0.889017506,0,INDIVIDUAL,154,0,49,93092,4034,0
63851272,9091,10755,8190.825220000001,58,BAT4351734,9.11468404,E,F3,RENT,112593.3118,Source Verified,n,Debt consolidation,19.65963383,0,0,10,0,9300,3.2697585080000002,22,f,24.13129713,0.071392618,3.4588195280000003,0.976398236,0,INDIVIDUAL,82,0,18,43853,33778,0
5885548,32445,10371,20687.61259,59,BAT2136391,14.38143914,C,C5,MORTGAGE,47559.7114,Verified,n,Debt consolidation,24.85469772,0,0,12,0,11538,56.94141571,5,w,1361.640871,0.074801666,2.483147621,0.11319904800000001,0,INDIVIDUAL,46,0,41,151513,13931,0
50974144,10377,8617,12071.96063,59,BAT5714674,13.0843551,C,A4,RENT,119438.3621,Not Verified,n,Credit card refinancing,32.87993733,0,0,14,0,11557,55.82857029,25,f,2012.603318,0.03719048,3.465457625,0.042028685999999996,0,INDIVIDUAL,91,0,44,29828,11496,0
40561232,6540,11373,12971.81367,58,BAT5547201,13.33105755,B,A3,RENT,76010.43387000001,Not Verified,n,Credit card refinancing,12.98301841,0,0,19,0,4196,40.65259976,17,w,459.3670172,0.042006945,0.614191327,0.774958369,0,INDIVIDUAL,105,0,10,185962,16000,0
32215999,11596,23391,22704.91485,59,BAT2558388,12.13502372,A,B4,MORTGAGE,35711.68582,Verified,n,Credit card refinancing,28.06582306,0,0,14,0,9775,46.08188586,9,w,898.4406015000001,0.025565564,6.161950051,0.04580147,0,INDIVIDUAL,12,0,44,28616,15845,0
8589093,19894,20572,11750.91446,59,BAT2078974,10.36812445,C,C4,OWN,271189.1517,Verified,n,Debt Consolidation,28.91656861,0,1,11,0,28623,50.46245812,22,f,1187.4258619999998,0.054015625,1.6336339919999998,0.745795845,0,INDIVIDUAL,30,0,45,293079,43388,0
37655971,5015,8684,8559.505097,59,BAT5547201,12.72946939,A,A2,MORTGAGE,51587.80337,Not Verified,n,Debt consolidation,31.15713347,0,0,16,0,2176,15.68362346,42,f,1304.383425,0.063695587,4.838922759,0.328554831,0,INDIVIDUAL,15,0,19,159783,8389,0
40766958,21192,23115,14201.085809999999,59,BAT1586599,6.014860497999999,C,C1,RENT,103126.2442,Source Verified,n,Credit card refinancing,23.68632797,0,0,8,0,946,67.8975176,21,w,611.128024,0.066001157,1.974605985,15.52473135,0,INDIVIDUAL,29,0,17,143844,21360,0
64359830,6295,22490,13836.2834,58,BAT5849876,12.8229094,B,A1,MORTGAGE,123519.7184,Verified,n,Debt consolidation,37.82083907,0,0,9,3,18755,67.66662629,22,w,826.850767,0.079556636,3.9184345460000003,0.92631915,0,INDIVIDUAL,40,0,1012,18159,8294,0
18789180,7450,31789,16516.70783,59,BAT2252229,11.36998961,A,A5,MORTGAGE,96457.93336,Source Verified,n,Debt consolidation,34.16953885,0,0,14,0,12653,88.93234335,23,w,2478.5368989999997,0.034036686000000003,7.677094297999999,0.727513981,0,INDIVIDUAL,147,0,43,140522,5473,0
55537232,21615,11032,8467.867574,59,BAT2833642,13.81813602,C,D2,RENT,45599.98654,Source Verified,n,Debt consolidation,15.42674454,2,1,8,0,32791,65.59292193,27,f,1108.828622,0.10374937699999999,3.1773222239999996,29.67261131,0,INDIVIDUAL,10,0,18,56216,8557,0
14843644,18101,5820,27328.45041,59,BAT2252229,15.04752134,C,D1,MORTGAGE,161118.9665,Source Verified,n,Debt consolidation,24.90104874,0,0,13,0,2835,9.589125509,18,w,147.18386819999998,0.008118749,1.284766555,0.917553737,0,INDIVIDUAL,11,0,8,84109,41467,1
7238681,20002,9879,22709.37974,59,BAT3461431,15.29962994,C,G2,MORTGAGE,77292.61158,Not Verified,n,Debt consolidation,33.79603071,0,1,11,1,7686,61.16909499,12,w,269.64477660000006,0.059182135999999996,0.647420289,0.802198917,0,INDIVIDUAL,128,0,19,66043,102159,0
19402888,32988,17668,6275.37167,58,BAT1586599,12.32586859,A,C4,OWN,69068.6812,Source Verified,n,Credit Card Refinance Loan,33.4463182,0,0,12,0,1906,98.43219989,22,f,8847.646209999999,0.008524114000000001,3.216542668,0.63708536,0,INDIVIDUAL,85,0,23,169413,38254,0
11347744,31622,8479,10952.87308,58,BAT4694572,12.9340426,C,A4,MORTGAGE,23366.04469,Source Verified,n,Debt consolidation,23.39638493,0,0,12,0,2938,65.7704094,14,w,1435.668469,0.057916160999999994,2.025638069,1.144765784,0,INDIVIDUAL,62,0,20,48794,20980,0
58510218,29855,9099,32022.19608,58,BAT1184694,14.94293536,B,B3,RENT,54010.11316,Verified,n,Debt consolidation,16.3865605,0,0,22,0,14146,28.18280264,19,w,2619.400906,0.065389634,4.243157471,1.081797692,0,INDIVIDUAL,49,0,32,168146,26048,0
15923990,22363,30738,8197.470124,59,BAT2833642,15.08215987,C,E4,RENT,76305.151,Not Verified,n,Credit card refinancing,21.34093612,0,0,12,0,4167,75.97739297,31,f,761.6302808999999,0.06832538,5.990558378999999,0.83045953,0,INDIVIDUAL,107,0,28,184063,14740,0
62436168,6821,10607,22517.821659999998,58,BAT5547201,11.88419673,C,C1,MORTGAGE,52426.00384,Not Verified,n,Debt consolidation,12.51162156,0,0,13,0,2542,56.52318458,16,w,340.2438014,0.009079012,6.839138434,0.083195434,0,INDIVIDUAL,112,0,23,62851,7594,1
15143279,8378,23444,9981.888803,59,BAT1184694,15.29372332,A,C3,RENT,63911.606629999995,Source Verified,n,Debt Consolidation,29.08214094,0,0,15,0,1784,86.83081746,9,f,1129.599745,0.010702936000000001,4.788550461,0.9535323459999999,0,INDIVIDUAL,32,0,27,567624,19455,0
61904195,9380,8175,9252.578779000001,59,BAT2252229,13.97884565,C,B2,MORTGAGE,93837.92247,Source Verified,n,Debt consolidation,11.80459026,0,1,18,0,10904,58.00603624,21,f,3110.928799,0.003884375,1.9870406980000002,0.9073499909999999,0,INDIVIDUAL,34,0,33,454951,3663,0
65974823,27685,10921,16501.81885,58,BAT5924421,8.966023115,D,C3,MORTGAGE,139676.5049,Source Verified,n,Debt consolidation,15.73443868,0,0,24,0,19222,54.00926674,4,w,1255.8564199999998,0.038935224,1.2381993820000001,0.791785629,0,INDIVIDUAL,6,0,36,180915,4467,0
7306629,3725,1954,13763.989780000002,59,BAT1780517,14.29700456,A,A3,MORTGAGE,67571.83013999999,Verified,n,Debt consolidation,6.155521029,0,0,7,0,911,66.28687035,32,f,513.6011440000001,0.01562759,3.169440054,0.936298482,0,INDIVIDUAL,96,0,46,177753,19207,0
58119614,7698,21524,11301.51313,58,BAT5924421,22.96382179,C,C1,RENT,57847.12516,Source Verified,n,Debt consolidation,9.420863062,0,0,30,0,17631,58.12200917,7,f,113.87514879999999,0.030326225,1.305000887,1.042072933,0,INDIVIDUAL,121,0,28,345808,13011,0
30589026,19950,10315,12861.00294,58,BAT2803411,10.44847122,B,D3,MORTGAGE,32553.89142,Source Verified,n,Debt consolidation,20.44148655,0,0,11,0,2871,62.61615258,14,w,1880.553769,0.061057415,9.187515715,0.47722172,0,INDIVIDUAL,140,0,32,167822,17844,0
33734345,17658,3592,21409.34781,59,BAT4694572,10.58168962,B,A5,MORTGAGE,71591.86394,Not Verified,n,Credit card refinancing,21.06880338,0,0,15,0,5572,43.08592114,36,f,209.4812139,0.012179408999999999,7.867230444,0.6430754089999999,0,INDIVIDUAL,77,0,51,16024,18174,0
6919070,16356,12748,12751.4387,59,BAT2522922,15.13062029,B,E2,MORTGAGE,120786.0727,Source Verified,n,Credit card refinancing,22.25276673,0,0,13,0,6616,61.53783373,17,w,556.8910495,0.022750574,8.602651309,0.693318372,0,INDIVIDUAL,149,0,29,100935,19696,0
9490525,6697,9754,8820.86286,59,BAT2333412,15.67910799,C,C1,RENT,84718.35184,Verified,n,Credit card refinancing,27.78621679,1,2,10,0,8525,65.45706294,18,f,1371.453654,0.057710301,0.430068261,1.3932974980000001,0,INDIVIDUAL,55,0,1698,106052,6951,0
12936630,12294,6217,4380.417204,58,BAT5341619,6.4778505289999995,C,C1,RENT,55280.087289999996,Source Verified,n,Consolidation Loan,36.77379226,0,0,20,0,19746,68.42378288,17,f,1132.7059800000002,0.0409577,6.700290944,0.100818929,0,INDIVIDUAL,55,0,39,115207,11272,0
61201284,6961,8784,12761.254190000001,58,BAT1586599,10.38912948,D,C4,MORTGAGE,131235.4857,Source Verified,n,Consolidate,9.572086895,0,0,10,0,8975,92.34141895,7,f,166.2686793,0.06521037,7.118971444,1.065180615,0,INDIVIDUAL,14,0,1142,426584,22523,0
2904782,20559,9355,32245.99747,36,BAT1586599,14.10356055,A,C2,RENT,45080.28063,Verified,n,Debt consolidation,16.17830201,1,0,14,1,500,87.70828456,19,f,928.9411707,0.011096248999999999,2.575973956,0.6939825140000001,0,INDIVIDUAL,34,0,1750,17859,45732,0
38898854,20165,5487,10829.6231,59,BAT5525466,10.0568172,D,B3,MORTGAGE,100810.7443,Not Verified,n,Credit card refinancing,31.244990500000004,0,0,12,0,3285,50.43148891,18,f,835.3151277000001,0.01078151,4036.513403,0.722272054,0,INDIVIDUAL,111,0,34,153761,8889,0
18810160,13355,22371,13067.91395,58,BAT1930365,10.910446499999999,C,C5,RENT,101371.3412,Source Verified,n,Debt consolidation,27.11856288,0,0,7,0,1737,80.91882179,24,f,874.7610224,0.03833066,4.418886182,1.21666305,0,INDIVIDUAL,44,0,59,66877,21289,0
4170347,28043,13969,12951.57948,59,BAT1766061,11.14473317,A,A2,MORTGAGE,30428.597810000003,Source Verified,n,Credit card refinancing,33.310317600000005,0,0,11,0,9740,51.57642576,4,w,547.9067605,0.012238663,2.6052036530000002,1.025885787,0,INDIVIDUAL,59,0,2,96711,44578,0
2682552,6962,21120,14150.45725,58,BAT1586599,8.56107665,C,B3,OWN,125020.0374,Source Verified,n,Credit card refinancing,26.50520596,1,0,14,0,8932,80.06698473,30,f,2663.317302,0.019015022,2.8629038639999997,1.1614926190000001,0,INDIVIDUAL,13,0,24,42322,31061,0
61675409,22545,26455,10129.16951,59,BAT2252229,6.981947856000001,E,A1,MORTGAGE,156314.8472,Not Verified,n,Credit card pay off,26.08803484,0,0,10,0,38434,59.84961857,21,f,4507.140231,0.060168748,3.604237913,0.7810948,0,INDIVIDUAL,73,0,30,187819,29850,0
7569451,28888,23027,8917.382218,58,BAT3726927,22.22455163,A,C1,OWN,53649.58776,Verified,n,Credit card refinancing,18.20528736,0,0,9,0,1522,28.63920989,32,f,814.7114771,0.000826248,2.985657225,1.135448319,0,INDIVIDUAL,79,0,59,417765,38837,0
14089492,16208,9440,13908.037769999999,59,BAT1761981,17.28832913,D,E2,MORTGAGE,81278.41603,Verified,n,Debt consolidation,29.09117448,0,0,10,0,16532,58.20124927,17,w,2701.360961,0.044684567,2.639767639,1.208477099,0,INDIVIDUAL,131,0,41,221540,14061,0
56057352,34188,7296,22485.83288,36,BAT1184694,13.1517396,C,C3,MORTGAGE,55630.20711,Source Verified,n,Credit card refinancing,14.20124052,0,0,11,0,2969,73.36141652,15,f,143.5757331,18.00971027,4.727434501,0.2740125,0,INDIVIDUAL,50,0,3,153460,14507,0
1328165,20757,17198,13610.024790000001,58,BAT2252229,20.50127075,C,C2,RENT,98012.70781,Verified,n,Debt consolidation,31.64747781,1,0,14,0,5266,42.39406919,37,f,333.185695,0.016848921,2.9277850219999997,0.500313306,0,INDIVIDUAL,108,0,48,87138,23912,0
7410673,13083,27054,11597.95897,59,BAT2428731,5.575722588,C,D4,MORTGAGE,49558.30024,Source Verified,n,Home Improvement,16.00073038,0,0,12,0,2068,48.95065723,20,f,2777.559049,0.014978082,4.882706739,1.253835867,0,INDIVIDUAL,86,0,20,14843,15942,0
17233272,14874,21516,17638.39562,59,BAT5924421,16.79896675,D,F3,MORTGAGE,90480.02534,Source Verified,n,Credit card refinancing,28.26125267,0,0,13,0,1566,51.79397924,23,w,264.1286501,0.004636553,2.7748756510000003,0.307078053,0,INDIVIDUAL,17,0,23,180215,24795,1
46345482,5783,24398,14853.077330000002,59,BAT4694572,12.12517155,B,E2,MORTGAGE,48196.371119999996,Not Verified,n,Credit card refinancing,17.69446265,0,0,16,0,10357,50.09704658,17,w,4524.582007,0.035832375,2.785614128,0.478936924,0,INDIVIDUAL,92,0,38,46573,23333,0
10224000,2024,26795,7189.436470000001,59,BAT5525466,16.09649869,E,B4,MORTGAGE,155485.8282,Not Verified,n,Credit card refinancing,19.0335141,0,0,9,1,3318,39.63591257,10,w,1818.9960449999999,0.06089123,0.822082215,1.4948304909999999,0,INDIVIDUAL,113,0,48,182929,16199,0
6110938,7774,27478,12599.1898,59,BAT3461431,15.718740099999998,C,B5,MORTGAGE,58031.49272,Not Verified,n,Debt consolidation,28.27501169,0,0,13,0,4441,71.65365823,4,w,352.7521379,0.040659576,1.261616802,0.553917219,0,INDIVIDUAL,142,0,46,29407,57462,0
32233506,7362,8570,11491.45382,59,BAT4271519,10.14527356,B,B4,MORTGAGE,31153.85436,Verified,n,Credit card refinancing,11.90337718,0,0,14,0,7350,86.08267585,4,w,202.5251155,0.091679435,1.855681498,0.8008373329999999,0,INDIVIDUAL,64,0,21,127715,1697,0
41184025,18090,17494,10194.33422,58,BAT5714674,6.329108092999999,C,C3,RENT,75870.03412000001,Verified,n,Credit card refinancing,39.35378961,0,0,22,0,2515,38.23279926,9,f,1222.5929119999998,0.046007739000000006,1.768328212,0.699408789,0,INDIVIDUAL,60,0,56,279003,21155,0
58295100,22817,19828,34893.86174,58,BAT2833642,5.885665198,B,F3,RENT,58783.90449,Source Verified,n,Credit card refinancing,26.97414673,0,0,13,0,2881,77.25960819,14,w,359.90223860000003,0.07444764599999999,8.863038784,1.007430014,0,INDIVIDUAL,10,0,40,199194,21914,0
26446587,16341,10690,24300.66535,59,BAT4808022,23.79598579,C,C2,RENT,86540.68341,Source Verified,n,Debt Consolidation,18.40306395,3,0,13,0,18736,54.87910424,26,f,1919.197005,0.079147941,0.547195474,0.7569026090000001,0,INDIVIDUAL,62,0,27,440513,31631,0
7257991,8130,11667,8429.851639,58,BAT4694572,15.620748800000001,C,D2,MORTGAGE,62723.133460000005,Source Verified,n,Credit card refinancing,18.55950707,0,1,15,0,12379,22.40510027,19,w,383.08971329999997,0.05029306,3.7882710910000004,1.39180452,0,INDIVIDUAL,81,0,4,340012,11664,0
63995460,28726,16213,11899.79218,58,BAT1766061,15.68927553,D,C1,MORTGAGE,75013.98916,Source Verified,n,Other,11.86930965,0,0,13,0,1713,48.71466097,18,f,5332.444418,0.024599394,1.376568781,0.481270052,0,INDIVIDUAL,115,0,50,518758,14331,0
8801691,28466,26262,19261.26929,58,BAT5924421,8.743200547999999,C,B2,RENT,56078.870579999995,Not Verified,n,Credit card refinancing,14.02140037,1,0,26,0,9091,70.73996766,16,f,988.2604495999999,0.09235855,5.299102774,0.663567405,0,INDIVIDUAL,65,0,40,90688,14669,0
4201755,14746,22199,20471.084730000002,58,BAT2078974,9.887612502,F,E2,RENT,142539.7686,Source Verified,n,Credit card refinancing,28.85381844,1,1,11,0,376,44.19814508,16,w,3048.028421,0.026982917999999998,1.240538811,0.743080842,0,INDIVIDUAL,106,0,29,216127,81550,0
44201348,16880,25857,13696.89169,59,BAT4136152,11.35972225,E,B5,RENT,150636.6807,Not Verified,n,Credit card refinancing,21.85866371,0,0,17,0,9702,44.70172526,22,f,2443.833334,0.049113835,1.4092498569999998,0.537696656,0,INDIVIDUAL,99,0,20,204233,8214,0
5436321,29263,10102,6551.644439,59,BAT5489674,19.45068078,F,B2,MORTGAGE,75286.27719,Not Verified,n,Credit card refinancing,16.81564454,0,0,7,0,15514,92.9152109,13,f,862.2093021,0.01620625,0.36609933899999997,0.92712285,0,INDIVIDUAL,15,0,37,225141,21144,1
10473255,6115,7662,8165.112526999999,59,BAT224923,18.48792656,C,A5,MORTGAGE,68299.99723,Verified,n,Debt consolidation,24.4217781,0,0,18,0,10859,60.0905973,12,w,3256.614928,0.037481465,1.305218258,1.434918455,0,INDIVIDUAL,9,0,21,97286,45669,0
29129070,30602,16466,14178.04184,59,BAT4808022,7.908617368,C,B2,MORTGAGE,133061.5839,Not Verified,n,Debt consolidation,28.32905313,0,0,24,0,220,55.03131511,24,f,546.0543655,0.027785597000000002,1.167134261,0.6859749620000001,0,INDIVIDUAL,91,0,44,35453,49875,0
8479169,30411,8745,20512.83163,58,BAT3873588,15.90277857,C,E4,MORTGAGE,41917.34711,Source Verified,n,Credit card refinancing,23.13725957,0,0,10,0,1694,46.93890683,23,w,237.42631609999998,0.02464945,1.294812681,1.200247525,0,INDIVIDUAL,29,0,37,20907,14677,0
2877508,8657,9909,14917.72795,59,BAT2136391,18.72811748,E,B4,MORTGAGE,75198.33604,Verified,n,Debt consolidation,16.81689183,0,0,11,0,5394,19.01990199,23,f,5896.371748,0.046376345,0.182742501,1.001655806,0,INDIVIDUAL,8,0,397,132362,9769,0
7423186,6901,22248,12897.03687,59,BAT2136391,9.17696492,C,C2,MORTGAGE,91587.981,Not Verified,n,Debt consolidation,22.60306142,0,0,13,0,4528,65.42910962,18,f,862.4290325999999,0.02361546,2.669858314,0.7418161259999999,0,INDIVIDUAL,157,0,12,362847,22478,0
6556682,3860,11285,10922.24559,59,BAT1930365,11.8793653,E,B5,MORTGAGE,76118.02583,Source Verified,n,Debt consolidation,21.01921575,2,0,13,0,6640,40.7023394,15,f,4759.879916,0.010895111,9.601658813,0.623639053,0,INDIVIDUAL,10,0,30,247400,3900,0
37020787,17307,11060,12498.2809,58,BAT5629144,11.29636915,B,B3,MORTGAGE,76802.67431,Source Verified,n,Credit card refinancing,12.31746652,0,0,14,0,4561,41.86929596,16,w,5236.41477,0.09648140699999999,4.57061246,0.7197271679999999,0,INDIVIDUAL,113,0,30,37224,21026,0
37843810,32447,10421,9257.118173,59,BAT1930365,10.95704961,C,F1,RENT,130291.7738,Source Verified,n,Home improvement,38.71110896,0,0,18,0,5369,68.31187638,31,f,969.6975123,0.001805039,4.592156201,1.291286517,0,INDIVIDUAL,136,0,48,334138,15401,0
10616691,7622,7977,25387.066619999998,58,BAT3193689,5.8667240970000005,G,D3,RENT,71991.77941,Not Verified,n,Refinance,7.167897872999999,1,0,15,0,2979,48.09257071,15,w,288.22716180000003,0.081998179,6.199151521,0.533774906,0,INDIVIDUAL,19,0,32,153220,13314,1
8417720,23328,23616,10374.09766,58,BAT1930365,11.5822421,B,B5,OWN,55182.427229999994,Source Verified,n,Credit card refinancing,26.68344504,1,0,18,0,843,53.23640807,18,f,776.6692213,0.032471562999999995,2.311907569,1.208202998,0,INDIVIDUAL,9,0,1,12225,63550,0
43015920,24039,23256,25705.96755,58,BAT4271519,15.63926187,A,B3,RENT,69471.53653,Source Verified,n,Credit card refinancing,13.92361502,1,0,11,0,5121,69.62711087,17,f,7443.232663,0.016839818,2.3122539509999998,1.014269019,0,INDIVIDUAL,75,0,1347,31009,69224,0
38114849,27631,8347,11111.1233,59,BAT3193689,10.61411608,D,B1,RENT,47797.21441,Verified,n,Debt consolidation,30.19067962,0,0,11,0,56,50.57349176,20,f,7422.281378,0.074823234,2.7202252189999996,1.602150991,0,INDIVIDUAL,15,0,35,106458,4904,0
7694960,13062,19330,11172.196259999999,58,BAT4136152,8.836458544,B,D1,MORTGAGE,68187.22722,Source Verified,n,Debt consolidation,23.95037941,1,0,15,0,633,37.09142884,21,w,146.2328345,0.053368143,8.887720293,0.976788276,0,INDIVIDUAL,60,0,32,306687,14908,0
2038684,6676,10821,27024.91157,59,BAT224923,15.07409545,C,B2,OWN,91228.0212,Source Verified,n,Credit card refinancing,19.73602097,0,2,7,0,28033,78.33799313,23,f,801.6320622000001,0.11997181400000001,1.419060983,1.147026829,0,INDIVIDUAL,78,0,22,128207,28720,0
31157476,9944,20974,19686.17655,59,BAT4136152,6.055157609,G,D3,MORTGAGE,181175.6596,Verified,n,Credit card refinancing,27.19317317,0,0,9,0,9156,40.67398137,13,w,325.6137972,0.054941114000000006,1.643102054,1.105285034,0,INDIVIDUAL,85,0,36,138419,14452,0
