"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173_1","V173_2","V174","V175","V176","V177_1","V177_2","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V197_A","V197_B","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V243_A","V243_B","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282_1","V282_2","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440"
"3","53220","5322","0","0","0","0","0","0","576","0","0","0","50","0","50","0","0","0","0","0","0","0","0","0","0","0","240","0","1","404","1970","86","0","55","0","1105","0","0","0","0","0","0","0","0","0","2040","0","0","0","0","0","0","0","0","0","0","0","1000","0","25","0","0","0","3065","0","0","0","0","0","1","0","2775","3348","0","3348","0","0","0","0","3348","0","355","355","0","0","0","0","0","0","0","301","19","0","0","0","100000230","2","5","75","6","2","5","0","0","0","1","2","2","5","1","2","1","1","1","1","26","0","2","0","0","0","0","2","0","0","0","5","0","5","0","510","3333","6","64","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","2","5","0","3","1","5","2","5","2","0","2","0","0","2","0","2","0","1","1","1","2","2","1","3","1","0","5","0","0","5","4","4","5","4","14","1","4","314","779","1","1","4","4","5","4","1","0","0","2","1","5","1.88","5","2","1","5","5","5","3","5","5","0","0","1","6","1","4","5","5","0","0.00","1","0","5","5","4","0","0","0","0.00","2","0","0","0","0","0","0","0","0","0","0","0","0","5","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","1","2","1","0","1","7","6","1","0","1","1","0","1","0","1","4","0","5","5","8","5","3","0","9","1","0","1","1","5","1","4","3","1","1","1","5","3","1","5","1","5","5","32","3","5","1","5","8","3","2","0","0","0","3398","3043","2367","1.70","1.54","5.86","4716","4286","16258","866","2326","1022","1105","3065","2.74","1.64","99.99","4","4","4","3","4","4","5","1","3","2","2","4","2","2","5","4","3","9","0","1","1","2","3","3","1","0","0","0","0","2","0","13","1","9","2880","4","0","5","3","0","0","0","3","0.5","3","3","1","1","3","6","3","7","5","5","6","7","2","6","6","0","1.90","1.90","1.59","1.59","1.77","1.77","1.57","1.57","4","3","4","5","2","0","0","0","0","0","0","1","4","3","0","1","3","1","0","1","2","1","1","0","1","4","1","6","69","65","128","0","1","1663"
"3","53230","5323","0","0","0","0","0","0","1164","0","0","0","250","0","0","0","0","0","0","0","0","0","0","0","0","0","218","0","3","983","2948","104","0","36","0","1716","0","0","0","30","0","0","0","0","0","2218","0","0","0","1200","0","1040","0","600","0","0","0","1800","0","30","0","0","0","6288","0","0","0","0","0","2","0","2696","4900","900","5800","0","0","0","0","6460","0","476","1136","0","0","0","0","0","0","0","302","19","0","0","0","100000230","7","5","50","7","5","5","0","0","0","5","0","0","0","2","2","3","1","3","2","29","25","1","3","0","0","0","3","0","0","0","1","7","1","7","510","3340","7","52","0","0","25","1","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","1","2","3","5","0","3","2","5","2","5","5","0","5","0","4","6","0","6","0","1","4","1","2","3","1","3","2","1","5","0","0","3","2","9","5","5","13","1","5","473","757","1","2","4","4","1","4","1","0","0","2","1","1","9.99","1","5","3","5","1","5","5","5","5","0","4","0","3","1","5","4","1","6","4.50","1","0","1","0","6","0","0","0","0.00","1","25","0","5","6","663","319","2","4","5","1","3","0","5","5","1","0","0","0","0","0","0","0","2","0","0","1","2","0","0","0","5","5","2","1","2","1","1","3","6","1","0","5","3","3","3","3","4","4","0","3","4","8","5","1","0","2","2","3","5","1","3","1","1","3","1","1","1","5","2","1","5","1","1","5","17","3","3","0","1","6","1","2","0","0","0","6490","5354","3940","2.19","1.82","4.01","5908","4896","10806","1632","4484","1976","1716","5088","1.75","2.21","0.87","6","6","6","4","5","4","3","2","5","2","2","6","3","3","5","3","4","1","0","1","2","3","3","3","1","0","0","0","0","2","2","27","2","6","2328","4","0","4","9","0","5","5","5","0.6","1","2","1","0","5","5","6","8","5","6","9","8","2","6","6","1","2.45","2.45","1.89","1.89","2.23","2.23","1.79","1.79","5","4","6","4","2","0","0","0","0","0","0","4","3","4","0","1","4","1","0","1","2","1","1","0","1","4","1","5","77","70","104","7","1","2703"
"3","53240","5324","0","11000","165","0","948","0","0","0","0","0","500","0","440","0","258","0","216","0","1136","0","25","0","12","0","816","0","9","3463","10390","0","0","546","0","4550","0","0","0","0","0","0","0","0","0","1960","0","0","0","960","0","480","0","0","0","0","0","3500","0","232","0","0","0","7132","0","20","1","0","0","2","20","2274","7200","1996","9196","20","0","20","400","11096","884","90","158","0","0","0","0","0","0","0","133","21","0","0","0","100000363","16","4","55","5","5","1","1","0","0","1","4","4","3","5","0","11","2","12","3","40","41","1","2","5","1","1","8","2","0","0","5","0","1","3","309","1242","3","12","5","4","23","3","1","0","0","1","66","1775","1","1","1","1","3","1","1","5","1","3","1","0","1","1","5","5","0","2","5","0","7","0","0","6","5","0","0","0","0","1","3","0","3","0","1","4","1","1","1","2","5","3","1","5","0","0","1","2","2","5","5","98","1","5","481","759","1","2","5","0","0","0","5","5","0","2","5","0","0.00","0","0","4","5","1","5","5","3","5","0","4","0","4","1","4","3","5","0","0.00","5","5","9","9","7","0","0","0","0.00","1","22","0","3","4","310","628","1","4","3","5","6","0","5","6","5","0","0","0","0","0","0","0","2","0","0","3","4","2","0","0","5","5","1","3","1","0","1","0","5","1","1","1","4","4","4","4","3","0","0","9","1","5","1","0","0","0","0","3","1","3","5","3","4","1","5","1","1","1","1","5","5","1","1","5","21","3","3","0","1","0","1","2","0","168","0","11729","11571","9548","1.07","1.11","2.76","2429","2532","6270","4039","9631","1465","4550","6192","1.31","3.67","4.16","8","8","8","7","2","2","2","5","7","2","5","6","1","1","4","2","6","7","1","1","4","3","2","2","0","0","0","2","0","3","3","41","3","3","2200","4","3","9","0","0","5","5","0","2.2","0","1","1","4","8","5","5","7","6","3","3","3","4","3","6","9","2.08","2.08","1.66","1.66","1.58","1.58","1.26","1.26","2","2","5","2","7","0","0","0","0","0","0","6","2","2","0","0","2","2","0","0","3","1","0","0","0","2","1","4","49","50","79","0","20","5459"
"3","53250","5325","0","10500","157","0","1200","0","0","0","0","0","500","0","0","0","0","0","161","0","0","0","100","0","20","0","0","0","8","2481","7442","130","0","182","0","2938","0","0","0","0","0","0","0","0","0","2540","0","40","0","0","0","0","0","0","0","0","0","3500","0","20","0","0","0","6100","0","0","0","0","0","2","0","2790","10000","0","10020","0","0","0","0","10020","0","575","625","0","0","0","0","0","0","0","132","21","0","0","0","100000474","7","5","70","3","7","1","1","0","0","5","0","0","0","5","0","8","1","8","2","36","30","1","4","5","0","0","5","0","0","0","5","0","5","0","309","3034","1","61","1","2","19","4","1","0","0","1","64","675","1","1","5","1","0","0","1","3","1","1","2","1","1","1","1","0","0","1","5","0","7","1","5","4","5","5","2","5","2","1","0","0","0","0","0","1","1","2","3","3","3","2","9","5","0","0","3","2","3","5","5","98","1","6","706","219","1","4","5","0","0","0","5","5","0","4","1","4","9.99","1","5","4","4","5","5","5","5","3","1","0","0","6","1","4","4","5","0","0.00","5","1","0","0","8","0","0","0","0.00","1","19","0","0","0","0","0","0","0","4","1","5","0","5","7","1","0","0","1","0","0","0","0","0","0","0","5","0","0","0","0","5","5","1","1","2","1","1","0","5","3","0","5","2","2","2","2","3","3","0","3","5","2","1","0","0","1","2","3","5","1","5","1","3","3","1","1","1","5","2","3","1","5","1","1","3","3","4","0","1","6","1","2","0","318","0","10438","9813","8526","1.35","1.32","3.44","3756","3679","9588","2018","5581","4439","2938","6060","1.18","3.94","99.99","8","8","7","7","3","3","3","3","6","5","3","6","2","2","4","1","6","9","0","1","1","3","2","3","2","0","0","0","0","3","2","33","2","7","1500","3","2","9","9","0","3","3","5","1.1","1","1","2","0","6","4","3","5","6","3","9","4","0","5","7","6","1.88","1.88","1.50","1.50","1.81","1.81","1.46","1.46","3","3","4","3","4","0","0","0","0","0","0","4","2","2","2","1","3","0","0","2","2","1","0","0","1","3","1","6","61","61","98","0","3","5459"
"3","53260","5326","0","0","0","0","0","0","720","0","0","0","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1732","5195","0","0","55","0","2025","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2600","0","25","0","0","0","2625","0","0","0","0","0","1","0","3215","0","0","0","0","0","0","0","3000","0","0","0","0","0","0","0","0","2","0","132","21","0","0","0","100000474","6","4","40","3","6","5","0","0","0","5","0","0","0","5","0","7","4","6","2","39","0","2","4","3","2","0","6","2","1","0","5","0","5","0","309","3035","1","61","5","3","15","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","0","5","0","0","5","0","6","0","0","2","1","2","2","2","2","4","6","0","6","0","1","1","1","2","2","3","3","0","2","5","0","0","3","2","3","5","5","98","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0.00","5","14","4","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","5","5","0","0","1","0","3","0","2","1","0","5","4","0","4","0","1","3","0","2","5","1","1","0","0","1","0","0","5","1","5","1","9","3","1","1","1","5","2","5","9","1","5","1","1","1","2","0","5","8","5","2","0","0","0","3025","3025","1805","0.58","0.58","1.04","1857","1872","3351","1220","3245","-245","2025","2625","1.17","99.99","99.99","4","4","4","2","1","1","1","2","4","0","3","3","0","0","1","1","9","9","1","1","5","2","2","3","2","4","0","0","0","3","0","20","1","9","1200","3","0","9","0","0","1","1","3","1.0","3","3","2","0","4","4","1","3","5","5","4","2","3","8","5","4","0.69","0.69","0.54","0.54","0.65","0.65","0.53","0.53","1","1","1","1","4","0","0","0","0","0","0","2","3","1","1","1","2","1","0","1","3","1","1","0","1","5","1","4","43","43","58","0","3","4506"
"3","53270","5327","0","0","0","0","0","0","840","0","0","0","150","0","275","0","0","0","144","0","0","0","25","0","12","0","0","0","4","1144","3432","26","0","182","0","1989","0","0","0","0","0","0","0","125","0","1440","0","0","0","0","0","48","0","0","0","18","0","2982","0","149","0","0","0","4579","0","0","0","0","0","2","0","3551","3200","450","3650","0","0","0","0","3950","0","95","95","0","0","0","0","0","0","0","131","21","0","0","0","100000363","20","5","50","8","6","5","0","0","0","1","1","1","5","2","3","4","1","4","2","24","24","1","2","0","0","0","3","0","0","0","5","0","5","0","309","3189","4","53","0","0","20","2","1","0","0","1","60","100","3","3","5","1","0","0","1","3","1","1","1","0","1","1","5","1","3","3","5","0","5","1","5","4","1","0","0","0","0","1","1","0","1","0","1","3","1","1","4","1","1","0","0","5","0","0","3","3","3","5","5","98","1","1","195","897","1","2","2","4","1","8","5","5","0","1","9","0","0.00","0","0","4","5","5","5","1","5","3","0","0","4","5","1","4","5","5","0","0.00","1","0","1","0","4","0","0","0","0.00","1","19","0","6","1","145","857","1","1","6","1","3","0","5","5","5","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","5","2","2","1","1","0","5","0","6","1","0","5","2","1","2","1","2","0","4","1","5","5","5","0","1","0","2","0","3","1","5","1","1","1","1","1","5","5","2","1","1","5","9","5","21","3","6","0","5","0","3","6","0","0","0","4268","4155","2890","1.15","1.21","2.53","4087","4428","9359","1134","3218","732","1989","4637","1.74","2.22","9.37","4","5","5","3","4","4","3","2","4","1","2","5","1","2","4","2","4","8","1","1","2","3","2","2","0","0","0","0","0","1","1","24","1","4","1400","3","1","9","0","0","3","4","6","0.7","0","1","0","0","5","6","5","7","4","2","4","3","3","3","6","2","1.19","1.19","0.93","0.93","1.12","1.12","0.90","0.90","2","3","2","2","3","0","0","0","0","0","0","3","3","3","0","0","1","2","0","0","3","1","0","0","1","2","1","4","64","66","95","0","10","3383"
"3","53280","5328","0","0","0","0","0","0","660","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","180","0","4","1508","4524","0","0","18","0","2102","0","0","0","0","0","0","0","312","0","576","0","0","0","160","0","0","0","0","0","0","0","2200","0","0","0","0","0","2936","0","500","0","250","0","1","750","2904","557","0","557","1085","480","1565","2938","6568","0","26","26","0","0","0","0","0","0","0","131","21","0","0","0","100000515","6","5","75","3","6","5","0","0","0","5","0","0","0","3","4","4","1","4","2","41","0","2","8","3","0","0","4","0","0","0","5","0","5","0","309","3240","5","53","2","1","22","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","5","1","2","5","0","5","0","0","2","5","2","2","2","2","4","0","0","0","0","0","1","1","2","4","1","9","3","3","5","0","0","1","2","2","5","5","98","1","7","0","0","1","1","2","7","1","3","5","5","0","3","5","0","0.00","0","0","3","5","1","3","3","5","5","0","2","0","2","5","2","0","5","0","0.00","1","0","1","0","1","0","0","0","0.00","5","14","4","0","0","0","0","0","0","0","0","0","0","5","2","5","0","0","0","4","0","0","0","0","3","0","0","0","2","0","0","5","1","0","0","1","0","2","1","5","1","0","5","2","0","2","0","1","5","3","2","5","7","5","0","0","0","0","0","1","5","5","1","1","1","1","1","1","5","1","5","5","3","1","9","10","1","2","0","5","7","1","2","0","0","0","6880","6854","6044","1.45","1.52","4.01","4216","4400","11639","990","3118","3450","2414","3526","1.60","0.97","99.99","6","6","6","6","4","4","3","1","4","4","3","4","2","2","5","2","1","9","8","8","5","2","2","3","2","0","0","0","0","3","0","21","1","9","1100","3","0","9","0","0","1","5","5","0.7","3","4","2","3","6","4","4","7","4","1","7","4","3","7","5","2","1.99","1.99","1.55","1.55","1.85","1.85","1.49","1.49","3","3","4","4","3","0","0","0","0","0","0","5","2","2","0","0","2","1","0","1","3","1","1","0","1","5","1","4","65","66","108","0","3","3418"
"3","53290","5329","0","0","0","0","0","0","960","0","0","0","250","1","0","0","0","0","120","0","0","0","0","0","0","0","0","0","3","1092","3276","0","0","18","0","1646","0","0","0","0","0","0","0","0","0","1472","0","560","0","32","0","0","0","0","0","0","0","2600","0","0","0","0","0","4664","0","0","0","0","0","2","0","3508","4635","0","4635","0","0","0","0","5194","0","313","353","0","0","0","0","0","0","0","132","21","0","0","0","100000515","5","5","90","8","4","5","0","0","0","5","0","0","0","2","2","3","1","3","2","19","18","1","1","0","0","0","3","0","0","0","1","3","5","0","309","3429","8","62","0","0","18","1","1","0","0","1","61","204","3","3","5","1","0","0","5","0","5","0","0","0","1","9","0","9","2","2","5","0","4","0","0","2","1","5","0","5","0","4","2","1","2","1","2","1","1","2","2","1","1","3","1","5","0","0","1","2","2","5","5","98","1","6","602","219","1","3","2","3","1","5","5","5","0","6","1","1","4.25","1","3","3","5","5","5","3","3","1","4","1","0","3","1","4","1","5","0","0.00","5","5","5","5","5","0","0","0","0.00","1","18","0","0","0","0","0","0","0","6","1","3","0","5","5","1","0","0","0","0","0","0","0","2","0","0","5","0","0","0","0","5","5","1","1","1","0","1","2","6","1","0","5","3","2","3","2","4","3","0","3","5","7","1","1","0","0","0","3","5","5","5","1","1","5","1","1","5","5","1","5","5","1","1","9","21","2","5","1","5","4","3","2","0","0","0","5194","4841","3631","1.59","1.48","3.33","5562","5184","11664","1330","3329","1865","1646","4072","1.51","3.15","99.99","6","6","5","4","5","5","3","2","4","2","2","5","2","2","4","2","6","9","0","1","9","3","2","2","0","0","2","0","0","1","1","19","1","5","2400","4","1","9","7","0","3","3","4","0.8","1","3","1","1","8","3","4","7","4","4","8","4","1","7","5","1","1.97","1.97","1.52","1.52","1.79","1.79","1.44","1.44","3","3","4","3","3","0","0","0","0","0","0","5","4","2","0","2","5","1","0","0","1","1","1","0","1","4","1","3","75","72","108","0","3","2703"
"3","53300","5330","0","0","0","0","0","0","840","0","0","0","50","0","0","0","0","0","100","1","960","0","0","0","0","0","348","0","2","801","2964","312","0","546","0","1820","0","0","0","0","0","0","0","0","0","2232","0","0","0","16","0","0","0","0","0","0","0","400","0","0","0","3040","0","5688","0","2040","0","0","0","2","2040","2996","3167","0","3167","5000","0","5000","0","8167","0","955","955","0","0","0","0","0","0","0","132","21","0","0","0","100000363","21","5","40","8","9","5","0","0","0","5","0","0","0","1","2","2","1","2","2","21","0","1","0","0","0","0","3","0","0","0","5","0","5","0","309","3354","8","53","0","0","0","1","1","0","0","1","64","312","5","5","1","1","1","1","1","9","5","0","0","0","1","1","5","5","0","3","5","0","4","2","5","6","5","0","0","0","0","3","0","0","0","0","0","3","3","1","2","3","5","9","9","1","0","0","1","2","3","5","5","98","1","6","602","259","1","9","3","5","0","1","5","5","0","9","5","0","0.00","0","0","9","3","4","2","4","5","5","0","1","1","6","1","4","3","5","0","0.00","5","0","1","0","4","0","0","0","0.00","2","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","5","1","1","1","0","1","0","0","0","0","5","1","2","1","2","2","0","0","0","0","0","5","3","0","0","4","0","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","21","2","0","1","1","5","1","6","0","0","0","8167","7212","6322","2.76","2.43","7.89","8255","7290","23646","2298","5073","3094","1820","7712","2.27","1.42","99.99","7","7","6","6","7","6","7","3","6","4","2","7","4","4","6","4","2","9","0","1","4","1","2","2","0","0","2","0","0","1","0","11","1","9","99999","9","1","9","0","0","0","0","9","9.9","0","0","3","3","5","5","1","2","3","4","2","5","1","3","4","0","3.72","3.72","2.79","2.79","3.45","3.45","2.75","2.75","6","6","7","7","9","0","0","0","0","0","0","3","1","0","0","0","1","1","0","0","1","0","0","0","1","3","1","3","91","85","154","0","10","2248"
"3","53310","5331","0","15900","239","2","0","0","0","0","0","0","350","0","0","0","0","0","0","0","1080","5","0","0","0","0","204","0","3","983","2948","0","0","0","0","1040","0","0","0","0","0","0","0","0","0","1040","0","520","0","520","0","0","0","0","0","0","0","2300","0","0","0","0","0","4380","0","0","0","0","0","2","0","3650","1700","0","1700","0","0","0","0","4988","0","0","0","0","0","0","0","0","0","0","311","8","0","0","0","100000231","5","5","75","1","6","1","5","0","0","1","3","0","5","5","0","3","1","3","2","59","50","1","6","1","0","0","3","0","0","0","5","0","5","0","511","3355","5","54","1","3","52","1","1","0","0","1","68","2319","1","1","1","1","6","1","1","1","5","0","0","0","1","5","0","5","0","0","5","0","4","0","0","0","0","5","0","5","0","4","1","0","1","0","9","2","1","2","2","3","3","5","2","5","0","0","9","4","5","5","5","98","1","7","903","857","1","4","2","4","5","2","5","5","0","5","5","0","0.00","0","0","3","5","5","3","5","5","5","4","4","0","2","1","4","5","5","0","0.00","5","9","5","5","2","0","0","0","0.00","1","24","0","0","0","0","0","0","0","4","5","0","0","5","3","5","0","0","0","0","0","0","5","0","0","0","5","0","0","0","0","5","5","0","0","1","0","3","0","0","0","0","5","4","3","4","3","2","4","0","0","5","0","5","0","0","0","0","0","5","1","5","1","5","5","3","1","5","5","1","5","5","1","1","5","45","3","3","1","5","5","3","2","0","954","2","5942","5942","4399","1.69","2.02","4.48","6176","7357","16334","1873","2913","2075","1040","3340","1.06","1.63","99.99","5","6","6","5","6","6","5","2","3","3","2","4","2","3","5","1","3","9","28","8","5","3","3","3","1","0","6","0","0","5","4","55","5","7","2650","4","4","9","0","0","5","8","6","0.5","1","1","0","2","7","5","5","3","4","6","4","3","1","6","8","1","1.89","1.89","1.46","1.46","1.72","1.72","1.38","1.38","4","5","4","4","2","0","0","0","0","0","0","5","5","3","0","0","1","0","0","0","1","1","1","0","0","4","1","6","79","86","128","0","1","2703"
